apicd,apinm,doculink,docunm
3075741,부산광역시_부동산중개업 정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001588381&fileDetailSn=0,부산 부동산 중개업 정보 서비스.docx
15001020,부산교통공사_부산도시철도 장애인 편의시설 정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001387992&fileDetailSn=0,서비스명세서부산도시철도_장애인편의시설정보.zip
15034024,부산광역시_구군 장례시설 현황,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001493450&fileDetailSn=0,장례시설 현황 서비스.docx
15034084,부산광역시 토양오염실태조사 정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001505883&fileDetailSn=0,토양오염도 정보 서비스.docx
15001183,대구환경공단_하수 처리 현황,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001242912&fileDetailSn=0,대구광역시환경시설공단(하수처리현황).docx
15079589,충청북도_보은소방서 소방차량배치 현황,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002379545&fileDetailSn=1,129.OpenAPI활용가이드_충청북도_보은소방서_소방차량배치현황_v1.0.docx
15076233,한국국제협력단_일일 안전관리 중점국가,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002369345&fileDetailSn=1,26.기술문서_한국국제협력단_일일 안전관리 중점국가_v1.1.docx
15075602,공무원연금공단_은퇴자 공동체마을 이용현황,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002371557&fileDetailSn=1,GEPS_OpenAPI기술문서 공무원연금공단_은퇴자공동체마을 이용현황.docx
3033909,예금보험공사 예금보험금 지급대행지점 현황,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001495168&fileDetailSn=0,예금보험공사_오픈API 활용자가이드_예금보험금 지급대행지점 현황 조회 서비스_V1.0.hwp
3043387,영상물등급위원회_비디오물 등급분류 목록,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001543512&fileDetailSn=0,OpenAPI활용가이드_영상물등급위원회_통합본__최종1.7.docx
15083773,전라남도_전시 정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002398626&fileDetailSn=1,기술문서양식_전시 정보.docx
15059990,서울에너지공사_연료사용 통계,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002254075&fileDetailSn=1,서울에너지공사_연료사용 통계 API 정의서.docx
15059978,해양환경공단_해양수질자동측정망 하구 및 만 관측서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002472981&fileDetailSn=1,10. 해양환경관리공단_해양수질자동측정망 하구 및 만 관측서비스.docx
15069289,농림수산식품교육문화정보원_생명자원통계,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002322173&fileDetailSn=1,BRIS_OpenAPI활용가이드농림수산식품교육문화정보원_생명자원통계 서비스_v1.1.doc
15059415,전라남도 여수시_버스 위치 정보 조회,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001489955&fileDetailSn=0,OpenAPI활용가이드_여수시_버스정보_버스위치정보.docx
15080835,한국보훈복지의료공단_중앙보훈병원 욕창진료센터 환자 치료정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=&fileDetailSn=,
15054336,서울올림픽기념국민체육진흥공단_체육인복지 메달리스트 조회,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001390419&fileDetailSn=0,OpenAPI활용가이드(체육인복지_메달리스트)_v1.1.zip
15000960,대전광역시도시철도공사_열차시각표,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002309655&fileDetailSn=1,대전도시철도공사_오픈API_기술문서_열차시각표_201008.docx
15059829,서울올림픽기념국민체육진흥공단_체육시설안전_정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002353059&fileDetailSn=1,OpenAPI활용가이드_체육시설안전정보_v1.1.docx
15056670,농림수산식품교육문화정보원_팜맵기반 병해충발생 조회 서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001519393&fileDetailSn=0,_농업활동_지원_정보_개방_기술문서_2차_개방_팜맵병해충발생.docx
15044818,경상북도 주차장 정보조회,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001264553&fileDetailSn=0,경상북도 주차장 정보조회.doc
15057484,경상북도 포항시_치안센터현황,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001517929&fileDetailSn=0,4. OpenAPI활용가이드_포항시_공공기관_치안센터.docx
15057854,경상북도_문경시_ 문경명소 정보조회,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001425590&fileDetailSn=0,v1.2문경시+문경명소+정보조회.doc
15057255,예금보험공사_영업정지저축은행 유동성 보고서 조회 서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001507157&fileDetailSn=0,예금보험공사_오픈API 활용자가이드_영업정지저축은행 유동성 보고서 조회.hwp
15057320,한국관광공사_중문 간체 관광정보 서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002452614&fileDetailSn=1,TourAPI_Guide_(multilungual)v3.5_20211006.zip
15059304,"경상북도 명산, 국립공원 조회",https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001257132&fileDetailSn=0,"경상북도내 명산,국립공원등 정보조회.doc"
15061329,금융위원회_금융통계외은지점정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002273233&fileDetailSn=1,금융통계 활용자가이드_금융통계외은지점정보.docx
15001057,한국관광공사_관광용어 외국어 용례사전 정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002359472&fileDetailSn=1,TourAPI_Dic_v1.4_20181120.zip
15006145,김천시 CCTV 현황,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001409231&fileDetailSn=0,GC_OA_DV_0216_OpenAPI활용가이드_김천시청(무단투기+CCTV+설치현황)_v1.2.docx
15006160,김천시 보호수,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001261621&fileDetailSn=0,GC_OA_DV_0250_OpenAPI활용가이드_김천시청(보호수 지정현황)_v1.0.docx
15058426,경상남도 거제시_시민자치대학정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001294041&fileDetailSn=0,OpenAPI활용가이드_거제시공공데이터(시민자치대학)_샘플문서_v1.1.docx
15012278,농업기술실용화재단_농업기계 검정성적서,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001492690&fileDetailSn=0,IROS3_OA_DV_0707_OpenAPI활용가이드_농업기술실용화재단(07.농업_기계성적서)_v1.7(181204).doc
15062905,경상남도_제조업체,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002279800&fileDetailSn=1,OpenAPI활용가이드_경상남도공공데이터_제조업체.docx
15062549,경상남도_분묘개장공고,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002278555&fileDetailSn=1,OpenAPI활용가이드_경상남도공공데이터_분묘개장공고.docx
15062571,경상남도_숙박,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002278625&fileDetailSn=1,OpenAPI활용가이드_경상남도공공데이터_숙박.docx
15029186,전국산불위험지역표준데이터,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=&fileDetailSn=,
15062784,경상남도_시군구청 정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002279411&fileDetailSn=1,OpenAPI활용가이드_경상남도공공데이터_시군구청정보.docx
15059041,해양수산부 국립수산과학원_해파리정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001502684&fileDetailSn=0,국립수산과학원(해양수산연구정보)_해파리정보.docx
15059417,해양수산부_위판장별 어종별 위탁판매 집계,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002475065&fileDetailSn=1,5.[참고]기술문서양식 - 위판장별 어종별 위판금액 집계 현황.docx
3082243,해양수산부_항만시설 및 하역능력정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001504325&fileDetailSn=0,DAT211_오픈API활용가이드_시설제원.docx
3078807,관세청_국가별 수출입실적,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002472121&fileDetailSn=1,관세청_OpenAPI활용가이드_v2.8.zip
15061335,금융위원회_금융통계부동산신탁정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002273239&fileDetailSn=1,금융통계 활용자가이드_금융통계부동산신탁정보.docx
15057607,해양수산부_국가별 수산물 수출입 현황,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002474281&fileDetailSn=1,9.[참고]기술문서양식 - 국가별 수산물 수출입 현황.docx
3066194,병무청_여비산정표,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001351289&fileDetailSn=0,_MMA_OPENAPI_0003+여비산정표_v1.0.docx
15076778,국립암센터_대장암 라이브러리 분자병리 KRASMUTATION 검사결과,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002370933&fileDetailSn=1,국립암센터_대장암_집계정보_조회서비스_오픈API활용가이드_(23)분자병리KRASMUTATION검사결과.docx
15076700,국립암센터_대장암 라이브러리 환자 교육정도,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002370846&fileDetailSn=1,국립암센터_대장암_집계정보_조회서비스_오픈API활용가이드_(2)환자_교육정도.docx
15057227,통계청_KOSIS 지표정보 조회,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001439203&fileDetailSn=0,활용가이드_1지표정보조회서비스v2.5.doc
15085787,외교부_국가별 해외입국자 조치현황,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002424483&fileDetailSn=1,44.기술문서_외교부_국가별_해외입국자_조치현황_v1.0-수정.docx
15079468,충청북도_농업생산통계 조미채소 생산량(톤) 현황,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002379220&fileDetailSn=1,157.OpenAPI활용가이드_충청북도_농업생산통계_조미채소_생산량현황_v1.0.docx
15079492,충청북도_기업진흥원 도내마을기업 업종별 현황총계,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002379251&fileDetailSn=1,90.OpenAPI활용가이드_[충청북도_도내마을기업_업종별_현황총계]_v1.0.docx
15078495,충청북도_서부소방서 화재진압대 활동현황,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002381144&fileDetailSn=1,274.OpenAPI활용가이드_충청북도_서부소방서_화재진압대_활동현황_v1.0.docx
15078535,충청북도_소방본부 공기호흡기 용기 안전관리 점검결과현황,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002377384&fileDetailSn=1,268.OpenAPI활용가이드_충청북도_소방본부_공기호흡기_용기_안전관리_점검결과현황_v1.0.docx
15078761,충청북도_수질측정망 운영결과,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002377720&fileDetailSn=1,250.오픈API활용가이드_[충청북도_수질측정망 운영결과(2019)]_v1.0.docx
15078932,충청북도_공중위생서비스평가 결과보고 시군구별 총괄현황(세탁업),https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002377990&fileDetailSn=1,220.오픈API활용가이드_[충청북도_공중위생서비스평가_결과보고_시군구별_총괄현황(세탁업)]_v1.0.docx
2140235,울산광역시_환경소음측정망 현황,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001360579&fileDetailSn=0,OpenAPI활용가이드_울산광역시공공데이터(환경소음측정망_API)_v1.0.docx
15075603,경기도 성남시_성남사랑상품권_가맹점현황,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002356763&fileDetailSn=1,기술문서양식_경기도_성남시_성남사랑상품권_가맹점현황.docx
15085495,충청북도 괴산군_종량제봉투가격,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002419220&fileDetailSn=1,OpenApi활용가이드_충청북도 괴산군 종량제봉투가격조회.docx
15085392,충청북도 괴산군_금연구역,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002419329&fileDetailSn=1,OpenApi활용가이드_충청북도 괴산군 금연구역조회.docx
15078972,충청북도_충북농업기술원 곤충종자보급센터 곤충보급팀 보급종 장수풍뎅이 계통별 특성,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002378104&fileDetailSn=1,45.OpenAPI활용가이드_[충청북도_보급종_장수풍뎅이_계통별_특성]_v1.0.docx
15078620,충청북도_청주소방서 서부소방서 소방대상물현황,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002377520&fileDetailSn=1,17.OpenAPI활용가이드_[충청북도_서부소방서_소방대상물현황]_v1.0.docx
15078979,충청북도_환경분야정보 물환경 하천행정구역현황(금강현황),https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002378129&fileDetailSn=1,206.오픈API활용가이드_[충청북도_환경분야정보_물환경_하천행정구역현황(금강현황)]_v1.0.docx
15078657,충청북도_충북학사 운영인력현황,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002377547&fileDetailSn=1,254.OpenAPI활용가이드_충청북도_충북학사_운영인력현황_v1.0.docx
15079118,충청북도_충북연구원 진행연구 정책과제현황,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002378349&fileDetailSn=1,193.OpenAPI활용가이드_충북연구원_진행연구_정책과제_v1.0.docx
15000329,전라북도 전주시_실시간 운행정보 서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001513162&fileDetailSn=0,IROS_SS_ID_DV_0501_OpenAPI활용가이드_전주시버스정보시스템_실시간운행정보서비스__v1.1.doc
15012203,전라북도 전주시_분리수거함 설치 정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001282394&fileDetailSn=0,OpenAPI활용가이드_전주시청_공공데이터(분리수거함 설치 정보)_v1.0.docx
15081421,전라남도_전남 섬 명소 정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002400382&fileDetailSn=1,기술문서양식_전남 섬 명소 정보.docx
15085501,충청북도 괴산군_주정차금지(지정)구역,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002419218&fileDetailSn=1,OpenApi활용가이드_충청북도 괴산군 주정차금지(지정)구역조회.docx
15000721,한국환경정책평가연구원_환경영향평가 협의 현황정보 서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001356707&fileDetailSn=0,IROS3_OA_DV_0701_OpenAPI활용가이드_한국환경정책평가연구원(환경영향평가정보)_v1.1.docx
15005171,경상북도 도로 정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001257175&fileDetailSn=0,경상북도내 주요 도로사업 추지 조회.doc
15005609,경상북도 안동시_의료기관 현황,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001589424&fileDetailSn=0,1.의무관리목록_병원__서비스_명세서.hwp
15005655,경상북도 안동시_개별주택가격,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001589410&fileDetailSn=0,15.개별주택가격_서비스_명세서.hwp
15056871,한국마사회 씨암말 정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001539948&fileDetailSn=0,API80_한국마사회 씨암말 정보.docx
15078149,여성가족부_아이돌봄정부지원 자격여부 입증서류 및 확인방법 정보 서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002380168&fileDetailSn=1,여성가족부_Open API_조회_서비스_활용가이드_v1.0 (아이돌봄정부지원 자격여부 입증서류 및 확인방법 조회).docx
15000785,외교부_현지 연락처,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001617831&fileDetailSn=0,기술문서_현지연락처_v1.6.docx
15074462,한국에너지공단_에너지-온실가스 조사대상 업체현황 마이크로 데이터 서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002359190&fileDetailSn=1,OpenAPI활용가이드_한국에너지공단_20_에너지-온실가스 조사대상 업체현황 마이크로 데이터_20210112.zip
15044426,한국서부발전(주)_발전용수 생산 및 사용량 조회서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001349501&fileDetailSn=0,6.한국서부발전_발전용수생산및사용량기술문서_201609.doc
15060823,대한석탄공사_국내 연탄 소비현황,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002262346&fileDetailSn=1,대한석탄공사_국내_연탄_소비현황.docx
15056583,한국수력원자력(주)_수력발전소 발전 현황,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002367052&fileDetailSn=1,API_활용가이드_수력발전소 발전 현황_20210218.docx
15079295,충청북도_소방본부 구조구급과 심정지환자 및 중증외상환자 이송현황,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002378684&fileDetailSn=1,176.OpenAPI활용가이드_충청북도_소방본부_구조구급과_심정지환자_및_중증외상환자_이송현황_v1.0.docx
15006147,김천시 식품접객업 현황,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001261785&fileDetailSn=0,GC_OA_DV_0077_OpenAPI활용가이드_김천시청(유흥단란주점 현황)_v1.0.docx
15057896,한국마사회 경마 매출액 및 확정배당율,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001539932&fileDetailSn=0,API179_한국마사회 경마 매출액 및 확정배당율.docx
15084734,경상남도 양산시_관공서 유동인구,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002410171&fileDetailSn=1,기술문서_양산시_관공서_유동인구_v1.0.docx
15053067,경상남도 의령군_여관모텔,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001366238&fileDetailSn=0,OpenAPI활용가이드_의령군공공데이터(여관모텔_API)_v1.0.docx
15062459,경상남도_가축시장,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002278061&fileDetailSn=1,OpenAPI활용가이드_경상남도공공데이터_가축시장.docx
15062496,경상남도_관광지 지정현황 정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002278386&fileDetailSn=1,OpenAPI활용가이드_경상남도공공데이터_관광지지정현황.docx
15062935,경상남도_협동조합,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002279875&fileDetailSn=1,OpenAPI활용가이드_경상남도공공데이터_협동조합.docx
15058677,한국마사회 출전표 상세정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001539903&fileDetailSn=0,API26_한국마사회 출전표 상세정보.docx
15058772,한국국제협력단_사업정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001352175&fileDetailSn=0,KOI_001_KOICA 공공데이터 OpenAPI활용가이드_v1.3.docx
15056720,외교부_해외이주서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001617817&fileDetailSn=0,기술문서_해외이주서비스_v1.6.docx
15058969,외교부_공고문 조회,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002462865&fileDetailSn=1,기술문서_외교부_공고문조회서비스_v1.5.docx
15034215,국립암센터_암검진자 코호트 집계 정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002395341&fileDetailSn=1,국립암센터_OpenAPI활용가이드_암검진자코호트집계정보제공서비스.hwp
15076710,국립암센터_대장암 라이브러리 환자 음주여부,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002370847&fileDetailSn=1,국립암센터_대장암_집계정보_조회서비스_오픈API활용가이드_(4)환자_음주여부.docx
15076999,국립암센터_대장암 라이브러리 진단검사 종류별,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002370942&fileDetailSn=1,국립암센터_대장암_집계정보_조회서비스_오픈API활용가이드_(15)진단검사_종류별.docx
15077041,국립암센터_폐암 라이브러리 환자 음주여부,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002371062&fileDetailSn=1,국립암센터_폐암_집계정보_조회서비스_오픈API활용가이드_(4)환자_음주여부.docx
15001675,건강보험심사평가원_질병정보서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001505724&fileDetailSn=0,OpenAPI활용가이드_건강보험심사평가원(질병정보서비스)_수정.docx
15002725,산림청_숲서비스 및 둘레길 정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002460874&fileDetailSn=1,OpenAPI활용가이드_산림청_숲서비스둘레길정보_v2.3.docx
15001113,특허청_법적상태정보 검색 서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001522145&fileDetailSn=0,IROS4_OA_DV_0401_OpenAPI활용가이드_07.특허청(산업재산권정보)_v5.0.docx
15083696,산림청 국립산림과학원_임업경제동향 서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002425182&fileDetailSn=1,09_임업경제동향_기술문서_v1.5.docx
15058662,"산림청_산정보 서비스(국내 소재 3,368개 설명)",https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002460892&fileDetailSn=1,OpenAPI활용가이드_산림청_산정보_v2.41.docx
15034830,대한무역투자진흥공사_국가정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002349770&fileDetailSn=1,KOTRA_기술문서양식_국가정보_V1.1.docx
3070433,한국지역난방공사 전기판매량 정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001553055&fileDetailSn=0,오픈API_인터페이스_정의서_KDHC_전기판매량_v1.1.doc
3074263,한국원자력환경공단_방사성폐기물 반입 현황_현황,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001590058&fileDetailSn=0,OpenAPI활용가이드_KP_051_한국원자력환경공단_방폐물반입현황_191113.docx
15074423,한국에너지공단_지역별 세분화 통계 조회서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002348968&fileDetailSn=1,OpenAPI활용가이드_한국에너지공단_03_지역별 세분화 통계.zip
15060828,대한석탄공사_국내 탄광현황,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002262357&fileDetailSn=1,대한석탄공사_국내_탄광_현황.docx
15053284,한국전력공사_전력용어서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001267335&fileDetailSn=0,OpenAPI활용가이드_한국전력공사_전력용어서비스_v1.0.docx
15002986,한국지역난방공사 기상관측 정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001553039&fileDetailSn=0,오픈API_인터페이스_정의서_KDHC_기상관측정보_v1.1_F.doc
15054784,한국서부발전(주)_연료소비실적 조회서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001349511&fileDetailSn=0,17.한국서부발전_연료소비실적기술문서_201609.doc
15056605,대한무역투자진흥공사_해외전시장 정보 조회 서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001420671&fileDetailSn=0,KOTRA_해외전시장 정보조회서비스 v1.4(20171129).docx
15023678,전국입찰공고표준데이터,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=&fileDetailSn=,
15079358,충청북도_기업진흥원 전국마을기업 업종별 현황,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002378825&fileDetailSn=1,80.OpenAPI활용가이드_[충청북도_기업진흥원_전국마을기업_업종별_현황]_v1.0.docx
15079268,충청북도_충북도립대학교 졸업생의 진학현황,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002378654&fileDetailSn=1,67.OpenAPI활용가이드_[충청북도_충북도립대학교_졸업생의_진학현황]_v1.0.docx
15080995,충청남도 보령시_의회의안정보조회서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002387528&fileDetailSn=1,OpenApi활용가이드_보령시_의회의안정보조회서비스(20210429).docx
15047649,전라북도 전주시_아동복지시설현황 서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001420255&fileDetailSn=0,OpenAPI활용가이드_전주시_공공데이터(전주시_아동복지_시설현황_서비스)_v1.0.docx
15058647,cctv 정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001380384&fileDetailSn=0,OpenAPI활용가이드_김제시_공공데이터(cctv 정보 서비스)_v1.0.docx
15028198,전국신호등표준데이터,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=&fileDetailSn=,
15074508,서민금융진흥원_서민대출상품 취급기관 정보 서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002354112&fileDetailSn=1,OpenAPI 활용가이드_v0.9.docx
15075010,서울올림픽기념국민체육진흥공단_경륜선수_상대전적_정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002356972&fileDetailSn=1,OpenAPI활용가이드_경륜선수 상대전적정보_v1.1.docx
15076255,재외동포재단_재외동포 단체정보 (문화/예술),https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002368521&fileDetailSn=1,"40.기술문서_재외동포재단_재외동포_단체정보_문화,예술_v1.1.docx"
15062034,전북개발공사_주택분양 정보 조회 서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002275797&fileDetailSn=1,전북개발공사 주택분양정보조회서비스_v.1.0.docx
15077491,서울올림픽기념국민체육진흥공단_경정뉴스_방송영상정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002368739&fileDetailSn=1,OpenAPI활용가이드_기금조성총괄본부_경정뉴스_방송영상정보.docx
15062021,전북개발공사_임대정보 조회 서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002275788&fileDetailSn=1,전북개발공사 임대정보조회서비스_v.1.0.docx
15074689,전라남도_섬 생태정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002353320&fileDetailSn=1,기술문서양식_전라남도섬생태정보.docx
15056537,서울올림픽기념국민체육진흥공단_체육시설정보 서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001596140&fileDetailSn=0,OpenAPI활용가이드(체육시설정보서비스)_v1.0.docx
15057817,경상북도 시군의 월별 주요 축제 정보조회,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001425602&fileDetailSn=0,v1.2경상북도_시군의_월별_주요_축제_정보조회.doc
15057924,김천시 안경업소 현황 정보 제공,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001499222&fileDetailSn=0,GC_OA_DV_0044_OpenAPI활용가이드_김천시청(안경업소 현황)_v1.1.docx
