"한국중부발전(주)_신재생 발전설비 발전 정보_GW",1,1,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0
"한국중부발전(주)_신재생에너지 건설 및 개발 정보_GW",1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0
"한국중부발전(주)_연료소비실적 조회서비스_GW",1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0
"한국중부발전(주)_연료정보지 다운로드 서비스_GW",1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0
"한국중부발전(주)_입찰계획정보 다운로드 서비스_GW",1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0
"한국중부발전(주)_자재입찰정보_GW",1,1,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0
"한국중부발전(주)_중부발전 채용정보_GW",1,1,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0
"한국중부발전(주)_중소기업 제품 구매실적 정보_GW",1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0
"한국중부발전(주)_협력기업정보_GW",1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0
"한국토지주택공사_3기신도시 사전청약 공지사항 조회",1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0
"해양경찰청_인명구조장비함",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0
"해양경찰청_일별입항통계",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0
"해양경찰청_일별출항통계",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0
"해양경찰청_차량추락위치",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0
"해양경찰청_파출소일일사고통계",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0
"해양경찰청_파출소일일처리실적통계",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0
"행정안전부_지역별 풍수해보헙 가입",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0
"환경부 화학물질안전원_화학물질안전관리정보",1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0
"환경부 화학물질안전원_화학사고정보",1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0
