대전광역시 동구(C105),2,72738,53202,4,75740,0,0,0,0,2,72738,0,8,218234,18935,1,534,0,0,0,0,0,0,0,0,0,0
대전광역시 서구(C106),0,0,0,3,45,0,0,0,0,0,0,0,3,46869,0,4,48,0,0,0,0,0,0,0,0,0,0
대전광역시 중구(C108),22,968,0,0,0,0,0,0,0,0,0,0,2,87,0,2,87,0,0,0,0,0,0,0,0,0,0
부산광역시 강서구(C109),6,171624,0,32,173059,0,1,31,0,0,0,0,13,400778,0,6,2365,0,0,0,0,0,0,0,0,0,0
부산광역시 금정구(C110),2,76,0,4,117,0,0,0,0,0,0,0,1,38,0,2,167,0,0,0,0,0,0,0,0,0,0
부산광역시 기장군(C111),1,167,0,3,221,0,0,0,0,3,501,0,21,5624,23,2,249,0,0,0,0,0,0,0,0,0,0
부산광역시 남구(C112),1,187,0,13,377,0,1,17,0,0,0,0,3,197,0,0,0,0,0,0,0,0,0,0,0,0,0
부산광역시 동구(C113),1,2792,0,20,3296,84,0,0,0,0,0,0,9,528,0,9,731,130,0,0,0,0,0,0,0,0,0
부산광역시 동래구(C114),3,3,0,2,8,0,0,0,0,0,0,0,10,13,0,5,8,0,0,0,0,0,0,0,0,0,0
부산광역시 부산진구(C115),3,9,0,14,3250,0,0,0,0,7,14,0,20,4130,0,17,5615,4124,0,0,0,0,0,0,0,0,0
부산광역시 북구(C116),1,4,0,17,219,0,0,0,0,1,11,0,2,48,0,6,560,0,0,0,0,0,0,0,0,0,0
부산광역시 사상구(C117),1,117,98,2,42,0,0,0,0,2,28264,0,2,103,0,3,123,0,0,0,0,0,0,0,0,0,0
부산광역시 사하구(C118),7,27801,8692,2,9688,0,0,0,0,0,0,0,11,22077,0,2,797,0,0,0,0,0,0,0,0,0,0
부산광역시 서구(C119),2,38,0,7,61,0,0,0,0,7,7,0,10,11631,195,7,349,30,0,0,0,0,0,0,0,0,0
부산광역시 수영구(C120),0,0,0,51,1619,1425,0,0,0,2,40,0,1,31,0,4,351,0,0,0,0,0,0,0,0,0,0
부산광역시 연제구(C121),17,421,3,40,674,0,2,238,0,1,217,0,17,130679,2,13,2093,1,0,0,0,0,0,0,0,0,0
부산광역시 영도구(C122),8,60,4,46,13529,1,0,0,0,0,0,0,20,483,2,7,18740,0,0,0,0,0,0,0,0,0,0
부산광역시 중구(C123),0,0,0,0,0,0,0,0,0,0,0,0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0
부산광역시 해운대구(C124),0,0,0,7,359,53,0,0,0,1,132,0,23,1841,19,7,1472,4,0,0,0,0,0,0,0,0,0
서울특별시 강남구(C125),1,5,5,35,1052,118,0,0,0,23,5648,0,51,4236,0,10,2074,0,0,0,0,0,0,0,0,0,0
서울특별시 강동구(C126),0,0,0,7,532,0,0,0,0,1,267,0,6,1264,0,0,0,0,0,0,0,0,0,0,0,0,0
서울특별시 강북구(C127),0,0,0,4,3,0,0,0,0,7,7,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0
서울특별시 강서구(C128),0,0,0,8,192,77,0,0,0,0,0,0,0,0,0,1,315,26,0,0,0,0,0,0,0,0,0
서울특별시 광진구(C130),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,61,1,0,0,0,0,0,0,0,0,0
서울특별시 구로구(C131),0,0,0,3,66,0,0,0,0,0,0,0,2,42,0,1,24,0,0,0,0,0,0,0,0,0,0
서울특별시 금천구(C132),0,0,0,6,234,12,0,0,0,0,0,0,5,232,0,1,108,0,0,0,0,0,0,0,0,0,0
서울특별시 동대문구(C135),0,0,0,2,141,108,0,0,0,0,0,0,7,343,5,1,6,0,0,0,0,0,0,0,0,0,0
서울특별시 동작구(C136),0,0,0,64,6073,170,0,0,0,11,2915,79,31,4554,208,15,2124,1969,0,0,0,0,0,0,0,0,0
서울특별시 서대문구(C138),0,0,0,0,0,0,0,0,0,0,0,0,1,217,0,1,185,9,0,0,0,0,0,0,0,0,0
서울특별시 서초구(C139),0,0,0,2,147,0,0,0,0,0,0,0,5,175,0,2,150,0,0,0,0,0,0,0,0,0,0
서울특별시 성동구(C140),0,0,0,1,16485,0,0,0,0,2,32970,0,0,0,0,1,16485,0,0,0,0,0,0,0,0,0,0
서울특별시 송파구(C142),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0
서울특별시 양천구(C143),0,0,0,3,18,18,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0
서울특별시 영등포구(C144),0,0,0,23,89,0,0,0,0,3,3,0,9,1407,0,2,197,7,0,0,0,0,0,0,0,0,0
서울특별시 용산구(C145),0,0,0,0,0,0,0,0,0,0,0,0,2,130,0,3,159,0,0,0,0,0,0,0,0,0,0
서울특별시 종로구(C147),0,0,0,9,2303,0,0,0,0,3,152,5,11,1167,3,10,1854,250,0,0,0,0,0,0,0,0,0
서울특별시 중구(C148),5,200,0,10,235,0,0,0,0,7,7,0,20,411,0,6,71,0,0,0,0,0,0,0,0,0,0
서울특별시 중랑구(C149),1,5,0,13,31592,72,0,0,0,7,14,0,25,31622,49,7,42,8,0,0,0,0,0,0,0,0,0
