id,name,list
L1000975,제주특별자치도_특수통상정보_202105_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000976,제주특별자치도_특수통상정보_202106_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000977,충청남도_등기소포(창구)정보_7_202101_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000978,충청남도_등기소포(창구)정보_7_202102_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000979,충청남도_등기소포(창구)정보_7_202103_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000980,충청남도_등기소포(창구)정보_7_202104_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000981,충청남도_등기소포(창구)정보_7_202105_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000982,충청남도_등기소포(창구)정보_7_202106_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000983,충청남도_등기소포(택배)정보_7_202101_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000984,충청남도_등기소포(택배)정보_7_202102_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000985,충청남도_등기소포(택배)정보_7_202103_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000986,충청남도_등기소포(택배)정보_7_202104_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000987,충청남도_등기소포(택배)정보_7_202105_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000988,충청남도_등기소포(택배)정보_7_202106_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000989,충청남도_일반통상정보_202101_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000990,충청남도_일반통상정보_202102_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000991,충청남도_일반통상정보_202103_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000992,충청남도_일반통상정보_202104_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000993,충청남도_일반통상정보_202105_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000994,충청남도_일반통상정보_202106_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000995,충청남도_특수통상정보_202101_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000996,충청남도_특수통상정보_202102_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000997,충청남도_특수통상정보_202103_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000998,충청남도_특수통상정보_202104_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000999,충청남도_특수통상정보_202105_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1001000,충청남도_특수통상정보_202106_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1001001,충청북도_등기소포(창구)정보_5_202101_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1001002,충청북도_등기소포(창구)정보_5_202102_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1001003,충청북도_등기소포(창구)정보_5_202103_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1001234,관광공사 유튜브 융합 정보.csv,인천관광공사_관광공사 유튜브 융합정보
L1001235,1. 2020년도_입학생 현황(초등학교).csv,교육부_통합제공 정보공시 초중등학교 입학생 및 졸업생 현황
L1001236,2. 2020년도_입학생 현황(중학교).csv,교육부_통합제공 정보공시 초중등학교 입학생 및 졸업생 현황
L1001237,3. 2020년도_입학생 현황(고등학교).csv,교육부_통합제공 정보공시 초중등학교 입학생 및 졸업생 현황
L1001238,4. 2020년도_입학생 현황(특수학교).csv,교육부_통합제공 정보공시 초중등학교 입학생 및 졸업생 현황
L1001239,빅데이터 분석 현황.csv,대전광역시_빅데이터 분석 현황
L1001240,충청북도_청주시_고인쇄박물관 표준유물관리시스템_텍스트_20200807.csv,충청북도 청주시_고인쇄박물관 표준유물관리시스템_텍스트
L1001241,제주특별자치도_제주마을도보여행_먹거리_20190214.csv,제주특별자치도_제주마을도보여행데이터
L1001242,제주특별자치도_제주마을도보여행_사진_정보_20190214.csv,제주특별자치도_제주마을도보여행데이터
L1001243,제주특별자치도_제주마을도보여행_일정-A-자연을벗삼다_20190214.csv,제주특별자치도_제주마을도보여행데이터
L1001244,제주특별자치도_제주마을도보여행_일정-B-오래된미래시간을따라가는한림읍여행 _20190214.csv,제주특별자치도_제주마을도보여행데이터
L1001245,제주특별자치도_제주마을도보여행_일정-C-자연과하나되는동부관광지순환버스여행 _20190214.csv,제주특별자치도_제주마을도보여행데이터
L1001246,제주특별자치도_제주마을도보여행_일정-D-역사를품은도시정읍여행 _20190214.csv,제주특별자치도_제주마을도보여행데이터
L1001247,제주특별자치도_제주마을도보여행_일정-E-제주4.3길을따라걷는북촌마을여행_20190214.csv,제주특별자치도_제주마을도보여행데이터
L1001248,제주특별자치도_제주마을도보여행_일정-F-세월을품은풍차해안도로자전거여행 _20190214.csv,제주특별자치도_제주마을도보여행데이터
L1001249,제주특별자치도_제주마을도보여행_일정-G-한적한포구를거니는귀덕마을여행 _20190214.csv,제주특별자치도_제주마을도보여행데이터
L1001250,제주특별자치도_제주마을도보여행_일정-H-차가운마음을따뜻하게녹여줄성산읍여행_20190214.csv,제주특별자치도_제주마을도보여행데이터
L1001251,제주특별자치도_제주마을도보여행_체험컨텐츠_20190214.csv,제주특별자치도_제주마을도보여행데이터
L1001252,ETC_F6_통행시간비용_2010.csv,한국도로공사_통행시간 비용
L1001253,ETC_F6_통행시간비용_2011.csv,한국도로공사_통행시간 비용
L1001254,ETC_F6_통행시간비용_2012.csv,한국도로공사_통행시간 비용
L1001255,ETC_F6_통행시간비용_2013.csv,한국도로공사_통행시간 비용
L1001256,ETC_F6_통행시간비용_2014.csv,한국도로공사_통행시간 비용
L1001257,"일반현황(학급수,원아수 포함).csv","교육부_통합제공 유치원 현황(학급수, 원아수, 교직원 등)"
L1001258,직위ㆍ자격별 교직원 현황.csv,"교육부_통합제공 유치원 현황(학급수, 원아수, 교직원 등)"
L1001259,국가어항현황.csv,해양수산부_어촌어항현황
L1001260,어촌현황.csv,해양수산부_어촌어항현황
L1001261,FL_DATAUPMNG.csv,한국국토정보공사_침수흔적정보
L1001262,전국오염원조사시스템_양식계_대권역별_업소수 및 시설면적.csv,환경부 국립환경과학원_전국오염원조사시스템_양식계 통계
L1001263,전국오염원조사시스템_양식계_시군구별_업소수 및 시설면적.csv,환경부 국립환경과학원_전국오염원조사시스템_양식계 통계
L1001264,전국오염원조사시스템_양식계_시도별_업소수 및 시설면적.csv,환경부 국립환경과학원_전국오염원조사시스템_양식계 통계
L1001265,전국오염원조사시스템_양식계_중권역별_업소수 및 시설면적.csv,환경부 국립환경과학원_전국오염원조사시스템_양식계 통계
L1001266,인천관광기업지원센터 입주기업.csv,인천관광공사_인천관광기업지원센터 입주기업
L1001267,인천관광공사_인천의료관광 의료기관.csv,인천관광공사_인천의료관광 의료기관
L1001268,제주특별자치도_시간대별_제주도민_300그리드단위_유동인구_비율포함_20140228.csv,제주특별자치도_시간대별_제주도민_300그리드단위_유동인구현황
L1001269,제주특별자치도_시간대별_제주도민_300그리드단위_유동인구_비율포함_맑음_20140228.csv,제주특별자치도_시간대별_제주도민_300그리드단위_유동인구현황
L1001270,제주특별자치도_시간대별_제주도민_300그리드단위_유동인구_비율포함_비_20140228.csv,제주특별자치도_시간대별_제주도민_300그리드단위_유동인구현황
L1001271,제주특별자치도_시간대별_제주도민_300그리드단위_유동인구_비율포함_평일_20140228.csv,제주특별자치도_시간대별_제주도민_300그리드단위_유동인구현황
L1001272,제주특별자치도_시간대별_제주도민_300그리드단위_유동인구_비율포함_휴일_20140228.csv,제주특별자치도_시간대별_제주도민_300그리드단위_유동인구현황
L1001273,제주특별자치도_시간대별_제주도민_300그리드단위_유동인구_비율포함_휴일전날_20140228.csv,제주특별자치도_시간대별_제주도민_300그리드단위_유동인구현황
L1001274,제주특별자치도_시간대별_제주도민_300그리드단위_유동인구_비율포함_흐림_20140228.csv,제주특별자치도_시간대별_제주도민_300그리드단위_유동인구현황
L1001275,우주인훈련일기(2007).csv,한국항공우주연구원_우주인훈련정보
L1001276,한국관광공사_MICE서비스 업체 정보_20190924.csv,한국관광공사_MICE개최관련 정보 서비스
L1001277,한국관광공사_MICE시설정보_20190924.csv,한국관광공사_MICE개최관련 정보 서비스
L1001101,필요한+체육시설_소득별.csv,서울올림픽기념국민체육진흥공단_필요한 체육시설
L1001102,필요한+체육시설_연령별.csv,서울올림픽기념국민체육진흥공단_필요한 체육시설
L1001103,필요한+체육시설_지역별.csv,서울올림픽기념국민체육진흥공단_필요한 체육시설
L1001104,필요한+체육시설_직업별.csv,서울올림픽기념국민체육진흥공단_필요한 체육시설
L1001105,필요한+체육시설_학력별.csv,서울올림픽기념국민체육진흥공단_필요한 체육시설
L1001106,인천광역시 캠핑장목록.csv,인천관광공사_인천광역시 캠핑장목록
L1001107,KOTRA 수출선행지수.csv,대한무역투자진흥공사 수출선행지수
L1001108,인천관광공사_정보화_사업계획_및_예산현황.csv,인천관광공사_정보화 사업계획 및 예산 현황
